name,pct_change,total_mv,up_num,down_num
调味品概念,-1.53,73133710.4,1.0,31.0
预制菜概念,-2.32,68672160.0,9.0,48.0
绿色电力,-1.46,493573913.6,21.0,105.0
培育钻石,-3.46,13877401.8,0.0,14.0
职业教育,-1.13,64611318.4,21.0,49.0
发电机概念,-1.47,12711720.0,8.0,13.0
华为欧拉,-0.62,30446156.8,4.0,13.0
PVDF概念,-0.39,26127665.3,5.0,10.0
环氧丙烷,-1.54,32604100.8,1.0,14.0
磷化工,-1.13,70273976.0,7.0,36.0
元宇宙概念,-0.45,455111884.8,56.0,84.0
国资云概念,1.73,33922452.8,9.0,8.0
植物照明,-1.26,16507153.1,4.0,13.0
碳基材料,-0.13,18097159.3,6.0,12.0
专精特新,-1.73,443613849.6,124.0,637.0
工业母机,-1.55,119758796.8,10.0,70.0
抽水蓄能,-0.79,93387041.6,7.0,24.0
激光雷达,0.13,43955552.0,17.0,16.0
内贸流通,-0.99,151739563.2,37.0,127.0
宁组合,0.29,403695478.4,14.0,10.0
茅指数,-0.1,1293705164.8,18.0,24.0
机器视觉,-1.4,46387350.4,16.0,49.0
NFT概念,-1.09,50212857.6,19.0,35.0
毛发医疗,-1.63,9150972.5,2.0,13.0
华为昇腾,-0.21,36619502.4,10.0,17.0
空间站概念,-0.51,19652305.9,5.0,14.0
宠物经济,-1.07,24789022.6,11.0,25.0
REITs概念,-1.32,86985859.2,5.0,18.0
工程机械概念,-0.87,93049505.6,18.0,29.0
快递概念,-1.59,59507174.4,4.0,36.0
储能,-1.11,774464358.4,89.0,228.0
钠离子电池,-0.62,194762288.0,18.0,33.0
CAR-T细胞疗法,-0.83,41170553.6,7.0,15.0
换电概念,-1.2,88428081.6,13.0,35.0
华为汽车,-0.89,155149246.4,24.0,76.0
核污染防治,-1.28,39090169.6,3.0,28.0
电子车牌,-0.91,16104655.1,4.0,14.0
工业气体,-1.38,38089041.6,6.0,21.0
化债(AMC)概念,-0.59,105447384.0,17.0,40.0
低碳冶金,-0.19,31281649.6,2.0,2.0
光伏建筑一体化,-1.29,109025323.2,16.0,65.0
碳化硅,-1.24,56866939.2,8.0,27.0
被动元件,-0.6,39165380.8,10.0,15.0
磁悬浮概念,-0.53,76212353.6,12.0,16.0
化妆品概念,-1.96,67190230.4,5.0,51.0
注射器概念,-1.65,7488918.6,1.0,11.0
快手概念,-0.57,26142803.4,11.0,21.0
注册制次新股,-1.26,69883440.0,13.0,62.0
生物识别,-0.55,106605344.0,19.0,30.0
汽车芯片,-0.77,112208542.4,17.0,38.0
固态电池,-0.8,474010598.4,52.0,113.0
水产养殖,-2.67,25684956.3,3.0,14.0
碳交易,-1.16,262761785.6,35.0,96.0
社区团购,-1.35,62019236.8,8.0,29.0
6G概念,-1.55,53007838.4,8.0,19.0
商业航天,-0.99,155139608.0,43.0,106.0
RCEP概念,-1.68,19910040.5,4.0,19.0
有机硅,-1.43,29390748.8,4.0,27.0
无线充电,-0.06,194837872.0,19.0,22.0
数字阅读,-0.24,20247178.2,8.0,9.0
虚拟电厂,-0.83,62671512.0,17.0,34.0
拼多多概念,-1.37,12981728.0,6.0,19.0
eSIM,-0.3,30013996.8,5.0,5.0
C2M概念,-1.09,29538465.6,9.0,30.0
盲盒经济,-2.17,11435758.8,1.0,10.0
鸿蒙概念,-0.5,215359784.0,39.0,65.0
第三代半导体,-1.25,171973900.8,27.0,80.0
刀片电池,-1.34,95453011.2,2.0,11.0
草甘膦,-0.92,16304649.7,2.0,12.0
氦气概念,-1.59,9354958.7,1.0,10.0
MicroLED,-0.83,48453265.6,9.0,10.0
屏下摄像,1.32,56905937.6,6.0,3.0
EDA概念,-1.44,24719986.3,1.0,13.0
装配建筑,-1.32,148466228.8,17.0,72.0
肝素概念,-0.29,20618663.0,4.0,9.0
汽车拆解,-1.17,26356535.9,4.0,13.0
商汤概念,-0.69,49098660.8,5.0,9.0
疫苗冷链,-1.87,48802715.2,2.0,26.0
网红直播,-1.5,168304958.4,34.0,91.0
辅助生殖,-1.38,51510792.0,9.0,42.0
代糖概念,-1.26,13455770.7,2.0,13.0
蚂蚁概念,0.08,520794009.6,29.0,27.0
长寿药,-1.74,13074264.2,3.0,12.0
中芯概念,-0.88,235854036.8,16.0,45.0
退税商店,0.87,15622729.9,3.0,5.0
尾气治理,-1.17,22492354.4,8.0,24.0
地塞米松,-0.78,8111626.7,3.0,7.0
抖音小店,-1.32,23786534.4,7.0,18.0
免税概念,-0.26,101175916.8,10.0,21.0
湖北自贸,-0.47,36072996.8,8.0,19.0
北交所概念,-0.38,35900729.6,5.0,21.0
地摊经济,-0.98,64098545.6,8.0,25.0
抖音概念(字节概念),-1.2,75085208.0,23.0,52.0
数据中心,0.28,622997452.8,86.0,107.0
天基互联,-1.15,52265092.8,9.0,31.0
车联网(车路云),-0.63,549946240.0,70.0,146.0
RCS概念,-1.03,19774647.0,7.0,16.0
特高压,-1.0,113468003.2,22.0,60.0
半导体概念,-1.29,770278220.8,80.0,249.0
氮化镓,-0.86,95252318.4,16.0,30.0
WiFi,-2.0,54602644.8,7.0,20.0
医废处理,-1.62,20132821.2,2.0,29.0
消毒剂,-0.74,54226291.2,16.0,42.0
远程办公,-0.82,70243894.4,12.0,27.0
口罩,-1.29,273346923.2,28.0,130.0
降解塑料,-0.91,67206836.8,13.0,52.0
HIT电池,-1.46,66609937.6,12.0,25.0
转基因,-2.88,12416777.9,0.0,16.0
流感,-1.04,130039257.6,28.0,79.0
传感器,-1.0,125264825.6,24.0,69.0
广电,-1.59,25280796.7,7.0,20.0
云游戏,-0.15,30692120.0,13.0,13.0
MiniLED,-0.41,92863443.2,22.0,32.0
3D摄像头,0.65,57836273.6,6.0,4.0
新能源车,-1.16,1112548761.6,147.0,446.0
CRO,-0.84,49105166.4,13.0,25.0
胎压监测,-0.95,30794569.6,6.0,22.0
IPv6,0.48,59804753.6,7.0,4.0
白酒,-1.49,366114940.8,7.0,41.0
维生素,-1.09,41376552.0,7.0,23.0
阿兹海默,-0.36,13701222.4,4.0,8.0
无线耳机,-0.54,225258561.6,32.0,52.0
乳业,-2.95,46083668.8,1.0,28.0
国产芯片,-0.93,977630336.0,95.0,263.0
MLCC,-1.87,18449966.2,4.0,9.0
医疗美容,-1.62,98080089.6,6.0,59.0
农业种植,-2.75,74085424.0,4.0,81.0
鸡肉概念,-1.96,36771608.0,2.0,18.0
智慧政务,-0.23,59319448.0,34.0,45.0
VPN,0.01,30257593.6,7.0,13.0
光刻机(胶),-0.93,79661750.4,28.0,57.0
数字货币,0.11,83484006.4,33.0,42.0
猪肉概念,-1.43,86239566.4,8.0,29.0
3D玻璃,-1.02,27850635.2,3.0,14.0
UWB概念,-0.3,40028337.6,7.0,13.0
标准普尔,-0.36,5819309004.8,388.0,636.0
PCB,-1.07,102884987.2,20.0,66.0
ETC,-1.02,36205504.0,14.0,29.0
垃圾分类,-1.5,78580980.8,15.0,84.0
青蒿素,-0.79,27723788.8,5.0,6.0
单抗概念,-0.49,136786329.6,19.0,27.0
GDR,0.33,154495176.0,7.0,3.0
富时罗素,-0.37,6333912268.8,483.0,777.0
人造肉,-0.99,17765295.7,2.0,16.0
电子烟,-0.27,95074753.6,20.0,30.0
氢能源,-0.93,471690880.0,70.0,171.0
超级真菌,-0.56,49100528.0,8.0,13.0
数字孪生,-1.0,96394492.8,26.0,53.0
边缘计算,-0.55,279931076.8,49.0,73.0
超清视频,-0.83,241009372.8,30.0,66.0
工业大麻,-1.45,42511545.6,7.0,38.0
纳米银,-1.07,10435109.9,2.0,7.0
华为概念,-0.66,1278250419.2,231.0,473.0
电子竞技,-0.58,316611619.2,16.0,20.0
冷链物流,-1.5,149992532.8,20.0,90.0
纾困概念,-1.04,43075224.0,10.0,40.0
进口博览,-1.58,25088616.0,3.0,13.0
京东金融,0.95,24520934.7,6.0,5.0
影视概念,-1.46,57321657.6,14.0,47.0
百度概念,-0.22,254841265.6,59.0,83.0
天然气,-0.91,520672844.8,31.0,90.0
富士康,-0.38,42578640.0,10.0,22.0
体外诊断,-1.13,96600003.2,12.0,54.0
OLED,-0.49,205505209.6,42.0,85.0
知识产权,-0.84,36486139.2,14.0,25.0
东北振兴,-0.68,64756670.4,19.0,36.0
互联医疗,-1.14,514575513.6,27.0,74.0
独角兽,-0.5,519405568.0,43.0,81.0
乡村振兴,-1.83,136561340.8,24.0,114.0
小米概念,-0.79,295756707.2,58.0,144.0
工业互联,-0.77,423610921.6,58.0,121.0
万达概念,-0.75,63077366.4,6.0,9.0
区块链,-0.32,837912857.6,90.0,142.0
新零售,-1.04,264326027.2,34.0,105.0
养老金,-0.64,312590937.6,57.0,124.0
租售同权,-1.94,43073993.6,1.0,17.0
MSCI中国,0.17,6675440332.8,304.0,250.0
壳资源,-1.2,25012957.5,15.0,62.0
可燃冰,-0.63,30881451.2,5.0,10.0
昨日触板,-2.75,31420508.8,11.0,32.0
昨日连板,-0.51,3917088.5,4.0,4.0
昨日涨停,1.15,32407699.2,35.0,33.0
大飞机,-0.57,175062467.2,25.0,74.0
雄安新区,-0.88,272225273.6,49.0,111.0
贬值受益,-1.06,198001332.8,36.0,115.0
超级品牌,-0.42,890367001.6,8.0,24.0
工业4.0,-1.18,262761176.0,32.0,98.0
军民融合,-0.7,289281409.6,55.0,123.0
共享经济,-1.92,22768485.4,4.0,14.0
精准医疗,-1.19,59858352.0,11.0,34.0
钛白粉,-1.46,13486977.0,2.0,8.0
深股通,-0.64,2964460236.8,422.0,916.0
股权转让,-0.61,18335769.8,8.0,29.0
无人驾驶,-1.15,553504358.4,61.0,178.0
增强现实,-0.15,60245315.2,22.0,24.0
人工智能,-0.78,931840025.6,185.0,380.0
深证100R,-0.04,1305873945.6,53.0,46.0
创业板综,-1.0,1288687513.6,333.0,1020.0
海绵城市,-0.77,28829086.4,11.0,26.0
高送转,-0.67,345007707.2,61.0,151.0
虚拟现实,-0.91,334312080.0,78.0,144.0
PPP模式,-1.27,239465588.8,33.0,116.0
健康中国,-1.26,150484353.6,18.0,82.0
证金持股,-0.04,3820939468.8,111.0,119.0
航母概念,-0.29,120286230.4,11.0,24.0
5G概念,-0.97,824189542.4,87.0,230.0
2025规划,-0.66,390921372.8,24.0,55.0
一带一路,-0.82,1396125593.6,124.0,305.0
券商概念,0.56,430430617.6,42.0,12.0
量子通信,-0.5,134834060.8,20.0,31.0
赛马概念,-1.36,1939346.8,1.0,3.0
体育产业,-1.84,83519912.0,13.0,59.0
沪股通,-0.41,6187709593.6,437.0,821.0
人脑工程,-2.39,33658560.0,8.0,12.0
上证380,-0.15,786747724.8,151.0,220.0
无人机,-0.84,262773713.6,52.0,110.0
超级电容,-1.04,61608369.6,9.0,24.0
中证500,-0.08,1341375923.2,211.0,271.0
充电桩,-1.1,397569142.4,58.0,164.0
全息技术,-0.94,14795358.8,4.0,7.0
免疫治疗,-1.1,45443451.2,12.0,31.0
IPO受益,-0.83,225803307.2,15.0,40.0
国产软件,-0.28,310099923.2,88.0,141.0
小金属概念,-0.51,269205580.8,40.0,65.0
基因测序,-1.34,51537286.4,11.0,40.0
在线旅游,-2.47,22017061.1,2.0,24.0
氟化工,-0.57,58389616.0,12.0,20.0
阿里概念,-0.36,302791452.8,37.0,73.0
举牌,-0.01,15832375.4,6.0,6.0
京津冀,-1.66,59246942.4,9.0,43.0
国企改革,-0.98,3757449753.6,337.0,973.0
燃料电池,-0.96,256746064.0,38.0,108.0
智能家居,-0.78,352523864.0,48.0,106.0
超导概念,-1.46,24189392.3,5.0,10.0
粤港自贸,-0.89,106893225.6,18.0,51.0
独家药品,-0.64,75522089.6,13.0,28.0
病毒防治,-1.04,153860331.2,25.0,93.0
蓝宝石,-0.53,53127574.4,7.0,13.0
沪企改革,-0.41,102663516.8,10.0,30.0
彩票概念,-1.51,38108697.6,4.0,17.0
生态农业,-2.24,27419734.4,4.0,38.0
医疗器械概念,-1.49,455256524.8,52.0,250.0
国家安防,-0.88,165227166.4,40.0,80.0
苹果概念,-0.53,265228568.0,47.0,78.0
电商概念,-1.39,655933952.0,72.0,252.0
婴童概念,-1.58,123852510.4,23.0,119.0
在线教育,-0.39,150500595.2,49.0,69.0
智能电视,-0.15,29477972.8,6.0,8.0
网络安全,-0.59,500632396.8,48.0,84.0
养老概念,-1.32,289733849.6,22.0,94.0
特斯拉,-0.86,456788147.2,63.0,145.0
上海自贸,-1.29,99933507.2,7.0,27.0
手游概念,-0.58,75503379.2,23.0,26.0
智能穿戴,-0.61,274814881.6,49.0,65.0
智能机器,-1.22,333184105.6,42.0,131.0
创业成份,-0.44,601053772.8,39.0,61.0
互联金融,0.33,1992223744.0,121.0,85.0
B股,-0.39,43178801.6,22.0,48.0
中超概念,-1.26,22593618.8,3.0,5.0
大数据,-0.26,502537804.8,120.0,184.0
土地流转,-2.28,43727449.6,3.0,44.0
北斗导航,-1.37,92243774.4,16.0,60.0
智慧城市,-1.0,246827353.6,68.0,145.0
通用航空,-0.17,115413744.0,20.0,21.0
海洋经济,-1.35,72704574.4,8.0,21.0
地热能,-1.42,9249569.6,1.0,12.0
3D打印,-0.68,57209412.8,14.0,47.0
石墨烯,-0.63,83089216.0,22.0,49.0
中药概念,-1.42,196650000.0,32.0,112.0
食品安全,-1.29,33007203.2,8.0,34.0
上证180_,0.4,4418292889.6,110.0,66.0
上证50_,0.65,2786277606.4,35.0,14.0
央视50_,0.28,1587742156.8,22.0,28.0
油气设服,-1.2,209046619.2,15.0,50.0
参股保险,-1.08,605745536.0,23.0,55.0
页岩气,-1.15,287945174.4,6.0,34.0
海工装备,-0.64,119987520.0,13.0,29.0
参股新三板,-1.15,141862129.6,31.0,72.0
水利建设,-1.1,215812201.6,23.0,83.0
融资融券,-1.03,9331994624.0,983.0,2568.0
风能,-1.25,666557388.8,50.0,162.0
长江三角,-0.95,852456576.0,96.0,299.0
铁路基建,-1.16,312617184.0,29.0,87.0
西部大开发,-1.35,1092635033.6,131.0,454.0
太阳能,-1.22,756378547.2,94.0,300.0
智能电网,-0.7,187338800.0,47.0,122.0
LED,-1.06,133656912.0,26.0,66.0
云计算,-0.04,821966259.2,97.0,131.0
稀土永磁,-1.19,92148636.8,15.0,43.0
核能核电,-1.19,288395878.4,27.0,103.0
锂电池,-1.07,750738790.4,99.0,278.0
预盈预增,-1.09,1169007411.2,201.0,632.0
预亏预减,-1.38,562458086.4,131.0,438.0
深成500,-0.15,2225028556.8,208.0,275.0
股权激励,-0.77,446449587.2,66.0,139.0
滨海新区,-1.48,21365186.7,2.0,17.0
移动支付,-0.04,357237537.6,28.0,43.0
物联网,-0.93,834380672.0,97.0,261.0
机构重仓,-0.93,4396000793.6,271.0,674.0
深圳特区,-0.75,941920640.0,103.0,234.0
生物疫苗,-1.09,106972508.8,16.0,54.0
黄金概念,-0.89,148740331.2,9.0,46.0
基金重仓,-0.44,1102517248.0,72.0,96.0
QFII重仓,-0.95,339069985.6,75.0,198.0
成渝特区,-1.04,235809294.4,15.0,69.0
转债标的,-0.71,773916544.0,140.0,362.0
参股银行,-0.91,1158563763.2,61.0,159.0
参股期货,-0.38,324895672.0,22.0,22.0
新材料,-0.98,406680209.6,88.0,252.0
社保重仓,-0.35,43467454.4,10.0,19.0
稀缺资源,-0.03,306398131.2,37.0,35.0
参股券商,-0.75,423044145.6,39.0,89.0
化工原料,-0.98,113894681.6,13.0,54.0
ST股,-0.89,45529627.2,42.0,78.0
网络游戏,-0.79,91308024.0,28.0,43.0
创投,-1.07,460605056.0,69.0,221.0
中字头,-0.21,1708303948.8,44.0,57.0
次新股,-1.84,73302606.4,14.0,75.0
HS300_,0.28,5853306393.6,173.0,120.0
AH股,0.29,3426132710.4,86.0,61.0
AB股,-1.25,139842921.6,10.0,62.0
节能环保,-1.37,369495710.4,78.0,325.0
新能源,-1.28,582851737.6,46.0,156.0
煤化工,-0.09,253301473.6,33.0,40.0
军工,-1.12,584882022.4,126.0,367.0
首发经济,-1.82,25425856.5,9.0,25.0
冰雪经济,-0.44,20118750.9,10.0,23.0
人形机器人,-3.72,89996596.8,5.0,59.0
谷子经济,-2.64,43364699.2,10.0,47.0
智谱AI,-4.44,35112563.2,1.0,32.0
并购重组概念,-2.23,127418622.4,11.0,72.0
华为海思,-5.02,72114704.0,0.0,38.0
房屋检测,-1.61,20970260.7,8.0,28.0
AI眼镜,-4.12,107421051.2,7.0,64.0
荣耀概念,-4.0,96046680.0,4.0,47.0
财税数字化,-4.17,44654793.6,3.0,36.0
玻璃基板,-3.5,52626120.0,2.0,32.0
合成生物,-2.0,116135488.0,11.0,97.0
锂矿概念,-2.36,238578924.8,5.0,32.0
AI语料,-4.79,31957984.0,0.0,25.0
碳纤维,-2.64,33372232.0,6.0,28.0
AI制药,-2.57,11468864.6,1.0,14.0
Kimi概念,-4.09,44879035.2,1.0,23.0
铜缆高速连接,-7.14,58190681.6,2.0,31.0
低空经济,-3.23,303192777.6,17.0,215.0
娃哈哈概念,-2.09,9464551.5,3.0,18.0
AIPC,-4.39,85991672.0,2.0,38.0
可控核聚变,-3.14,39042025.6,3.0,19.0
AI手机,-4.33,78933464.0,0.0,34.0
英伟达概念,-4.08,125349936.0,2.0,45.0
柔性屏(折叠屏),-4.08,93756060.8,4.0,70.0
Sora概念,-4.36,33078216.0,4.0,36.0
微盘股,-1.81,67071587.2,41.0,357.0
飞行汽车(eVTOL),-3.73,71919396.8,4.0,64.0
PEEK材料概念,-3.4,25879387.3,0.0,25.0
小米汽车,-3.2,318196462.4,2.0,67.0
东盟自贸区概念,-0.8,17521635.4,3.0,10.0
多模态AI,-3.83,74205886.4,4.0,42.0
高带宽内存,-4.36,13354082.0,1.0,12.0
短剧互动游戏,-4.34,34312910.4,0.0,27.0
新型工业化,-3.17,144412472.0,11.0,78.0
星闪概念,-3.25,48536980.8,2.0,32.0
BC电池,-2.85,36976104.0,0.0,22.0
SPD概念,-2.13,6656440.9,1.0,10.0
减肥药,-1.96,37516164.8,3.0,23.0
机器人执行器,-3.71,37270060.8,0.0,25.0
高压快充,-3.82,37381291.2,3.0,39.0
空间计算,-3.08,12223369.2,4.0,19.0
裸眼3D,-2.93,30202323.2,2.0,21.0
混合现实,-4.4,96229105.6,1.0,29.0
央企改革,-2.24,3529159500.8,50.0,402.0
中特估,-1.52,2414541004.8,10.0,70.0
液冷概念,-2.59,102840796.8,10.0,51.0
存储芯片,-5.01,94535158.4,3.0,49.0
光通信模块,-4.3,84639480.0,3.0,53.0
数据要素,-3.48,169094582.4,13.0,113.0
算力概念,-2.83,653104486.4,19.0,118.0
ERP概念,-4.14,21921875.8,2.0,14.0
MLOps概念,-4.36,17783413.4,0.0,10.0
同步磁阻电机,-3.1,4997044.2,0.0,6.0
时空大数据,-4.14,13482869.6,1.0,22.0
数字水印,-3.85,9901347.0,0.0,17.0
CPO概念,-4.64,132652358.4,1.0,44.0
AI芯片,-5.01,122324792.0,0.0,26.0
ChatGPT概念,-4.03,202550484.8,10.0,66.0
电子后视镜,-4.2,33001753.6,1.0,21.0
毫米波概念,-3.97,44866067.2,2.0,37.0
蒙脱石散,-2.34,5689826.7,0.0,11.0
血氧仪,-1.83,13243722.8,1.0,13.0
第四代半导体,-3.01,11060480.2,0.0,4.0
熊去氧胆酸,-2.55,34157238.4,2.0,19.0
PLC概念,-1.82,32223227.2,1.0,8.0
数据确权,-4.16,26727127.9,1.0,32.0
抗菌面料,-1.87,7596232.9,1.0,14.0
跨境电商,-1.75,129826654.4,23.0,104.0
复合集流体,-3.33,17959457.7,0.0,25.0
破净股,-1.83,1993345689.6,22.0,360.0
AIGC概念,-3.75,187280572.8,11.0,99.0
Web3.0,-4.82,44379272.0,3.0,44.0
供销社概念,-1.99,13937809.3,2.0,12.0
科创板做市股,-3.01,177129833.6,3.0,38.0
科创板做市商,-4.35,184054955.2,0.0,14.0
创新药,-2.16,148181630.4,6.0,81.0
世界杯,-2.82,276041585.6,3.0,16.0
信创,-3.87,334903326.4,18.0,218.0
熔盐储能,-1.8,7180552.3,2.0,7.0
空气能热泵,-1.71,115061545.6,5.0,27.0
Chiplet概念,-4.29,68961883.2,1.0,27.0
减速器,-2.89,48235140.8,5.0,52.0
轮毂电机,-2.66,5309325.6,0.0,8.0
生物质能发电,-1.96,20250171.1,0.0,26.0
TOPCon电池,-2.18,60817038.4,6.0,36.0
光伏高速公路,-1.8,11069937.4,1.0,6.0
钒电池,-2.34,50041196.8,2.0,19.0
钙钛矿电池,-2.64,59419104.0,4.0,27.0
汽车一体化压铸,-2.91,29497705.6,1.0,28.0
麒麟电池,-2.77,125698369.6,1.0,8.0
机器人概念,-3.46,571784345.6,33.0,412.0
汽车热管理,-2.5,66870886.4,8.0,70.0
F5G概念,-4.77,57544836.8,1.0,22.0
超超临界发电,-2.11,88522899.2,3.0,39.0
粮食概念,-0.59,20889422.6,7.0,21.0
痘病毒防治,-2.07,63263809.6,3.0,53.0
数字哨兵,-3.62,8215892.2,2.0,10.0
千金藤素,-2.34,13900855.3,0.0,5.0
噪声防治,-1.06,3071592.8,2.0,6.0
新型城镇化,-2.12,41798902.4,11.0,88.0
户外露营,-0.63,12073744.4,7.0,19.0
肝炎概念,-1.98,41499620.8,4.0,41.0
统一大市场,-1.73,37082219.2,8.0,31.0
建筑节能,-1.54,19140050.9,6.0,35.0
电子身份证,-3.99,30792384.0,3.0,32.0
托育服务,-2.67,8135531.9,2.0,11.0
啤酒概念,-0.98,25734256.6,4.0,12.0
中俄贸易概念,-2.17,45909241.6,7.0,50.0
跨境支付,-3.9,1160176844.8,1.0,49.0
土壤修复,-2.47,19001992.5,2.0,32.0
智慧灯杆,-3.18,12348631.2,3.0,22.0
净水概念,-2.07,118229718.4,1.0,18.0
民爆概念,-3.37,16011052.4,0.0,17.0
气溶胶检测,-1.97,20938517.9,1.0,10.0
东数西算,-1.73,100572432.0,15.0,44.0
重组蛋白,-1.72,14667883.8,1.0,13.0
数字经济,-3.35,160649308.8,20.0,138.0
新冠药物,-1.93,54040878.4,6.0,51.0
百元股,-2.75,1169036441.6,12.0,65.0
地下管网,-2.32,29011606.4,3.0,41.0
电子纸概念,-3.82,35603862.4,0.0,14.0
幽门螺杆菌概念,-1.75,46813116.8,4.0,46.0
虚拟数字人,-3.57,349569603.2,10.0,71.0
DRG/DIP,-2.08,13781756.1,4.0,14.0
低价股,-1.57,193923656.0,40.0,171.0
动力电池回收,-2.28,69003449.6,6.0,31.0
昨日连板_含一字,3.84,6585121.3,11.0,4.0
昨日涨停_含一字,2.02,32275145.6,36.0,18.0
EDR概念,-4.62,24687537.9,1.0,12.0
IGBT概念,-3.7,194528099.2,4.0,33.0
数据安全,-3.72,88116291.2,7.0,70.0
调味品概念,-1.26,72132900.8,3.0,29.0
预制菜概念,-1.8,67393611.2,7.0,49.0
绿色电力,-1.86,490912460.8,12.0,114.0
培育钻石,3.26,13896001.2,8.0,6.0
职业教育,-3.0,63153576.0,9.0,62.0
发电机概念,-2.51,12326266.1,3.0,18.0
华为欧拉,-4.38,28827777.6,0.0,17.0
PVDF概念,-1.52,25719168.4,3.0,12.0
环氧丙烷,-2.46,31841531.2,1.0,14.0
磷化工,-1.87,68955585.6,3.0,40.0
元宇宙概念,-3.78,451138560.0,12.0,129.0
国资云概念,-1.97,33129307.2,4.0,13.0
植物照明,-3.38,15906446.3,3.0,14.0
碳基材料,-1.82,17614198.5,5.0,14.0
专精特新,-2.6,429862528.0,99.0,665.0
工业母机,-2.68,117556540.8,9.0,74.0
抽水蓄能,-1.78,92345158.4,3.0,29.0
激光雷达,-3.58,42354691.2,4.0,30.0
内贸流通,-1.35,149146003.2,33.0,131.0
宁组合,-2.78,397075620.8,0.0,24.0
茅指数,-1.95,1277232742.4,3.0,39.0
机器视觉,-3.44,44636064.0,7.0,60.0
NFT概念,-3.11,48508796.8,5.0,50.0
毛发医疗,-1.78,8981146.9,2.0,13.0
华为昇腾,-4.58,34972395.2,0.0,27.0
空间站概念,-3.92,18938985.5,0.0,19.0
宠物经济,-1.99,24361677.0,4.0,32.0
REITs概念,-1.56,85760144.0,3.0,22.0
工程机械概念,-2.33,91906491.2,8.0,40.0
快递概念,-2.3,58418476.8,2.0,40.0
储能,-2.74,763655756.8,37.0,289.0
钠离子电池,-2.85,192154924.8,3.0,48.0
CAR-T细胞疗法,-2.92,40098323.2,1.0,21.0
换电概念,-1.89,87681772.8,8.0,40.0
华为汽车,-2.88,150903248.0,6.0,93.0
核污染防治,-2.79,39133585.6,2.0,28.0
电子车牌,-3.24,15477102.9,1.0,17.0
工业气体,-1.94,37438529.6,4.0,22.0
化债(AMC)概念,-2.72,102643473.6,8.0,54.0
低碳冶金,-1.97,30872760.0,0.0,8.0
光伏建筑一体化,-1.84,106844691.2,12.0,71.0
碳化硅,-3.65,54852118.4,4.0,31.0
被动元件,-4.09,37870065.6,2.0,24.0
磁悬浮概念,-2.16,75160104.0,5.0,24.0
化妆品概念,-1.8,65929060.8,9.0,47.0
注射器概念,-2.87,7250575.9,0.0,13.0
快手概念,-3.97,24975099.8,2.0,30.0
注册制次新股,-3.21,78151540.8,9.0,68.0
生物识别,-3.99,102819280.0,3.0,47.0
汽车芯片,-3.97,114177097.6,3.0,52.0
固态电池,-2.59,466761088.0,17.0,149.0
水产养殖,-1.59,25343326.0,5.0,12.0
碳交易,-2.23,258507860.8,17.0,118.0
社区团购,-0.39,61291678.4,12.0,25.0
6G概念,-4.55,51585305.6,0.0,27.0
商业航天,-3.7,149368758.4,3.0,148.0
RCEP概念,-1.62,19745131.8,6.0,17.0
有机硅,-2.95,28674120.0,0.0,31.0
无线充电,-4.03,191383960.0,0.0,42.0
数字阅读,-2.9,19737172.6,3.0,16.0
虚拟电厂,-2.61,61641750.4,6.0,46.0
拼多多概念,-3.15,12503751.1,5.0,20.0
eSIM,-4.18,29119660.8,0.0,10.0
C2M概念,-1.72,29098016.0,7.0,32.0
盲盒经济,-2.33,11125932.6,2.0,9.0
鸿蒙概念,-4.16,207649438.4,9.0,97.0
第三代半导体,-3.87,165749649.6,9.0,100.0
刀片电池,-2.47,94347264.0,1.0,12.0
草甘膦,-1.47,16094172.4,1.0,13.0
氦气概念,-0.42,9328548.3,5.0,6.0
MicroLED,-3.05,47127180.8,3.0,16.0
屏下摄像,-4.12,55687804.8,0.0,10.0
EDA概念,-4.59,23561965.9,0.0,14.0
装配建筑,-2.07,146180004.8,12.0,78.0
肝素概念,-2.31,20201034.7,0.0,13.0
汽车拆解,-2.64,26211228.2,2.0,16.0
商汤概念,-3.57,47683670.4,2.0,12.0
疫苗冷链,-1.61,47833193.6,4.0,24.0
网红直播,-2.22,163504286.4,29.0,97.0
辅助生殖,-2.58,50288635.2,1.0,52.0
代糖概念,-2.05,13290900.9,2.0,13.0
蚂蚁概念,-3.36,510970035.2,3.0,54.0
长寿药,-2.4,12792950.2,2.0,13.0
中芯概念,-4.01,226032254.4,3.0,58.0
退税商店,-1.66,15384248.4,3.0,7.0
尾气治理,-2.3,21926323.7,4.0,29.0
地塞米松,-2.61,7903605.3,1.0,9.0
抖音小店,-1.82,23710110.8,6.0,18.0
免税概念,-0.3,100369892.8,9.0,22.0
湖北自贸,-2.74,34927121.6,2.0,26.0
北交所概念,-2.72,34984379.2,2.0,24.0
地摊经济,-1.69,62864187.2,7.0,26.0
抖音概念(字节概念),-3.92,72344867.2,9.0,66.0
数据中心,-2.61,619311052.8,33.0,161.0
天基互联,-4.17,50238867.2,1.0,39.0
车联网(车路云),-3.42,536342246.4,19.0,198.0
RCS概念,-3.27,19160091.8,3.0,19.0
特高压,-3.02,111252422.4,3.0,81.0
半导体概念,-3.98,744464972.8,20.0,313.0
氮化镓,-4.03,92143915.2,5.0,42.0
WiFi,-4.59,52585744.0,0.0,27.0
医废处理,-1.96,20336054.5,3.0,30.0
